,0,1,2
0,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/data_blur/train/e6iHy7V5_0-4e8f9f44db_0_hue_adjust_blur.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/data_crop/train/e6iHy7V5_0-4e8f9f44db_0_hue_adjust_crop.mp4,0
1,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/data_blur/train/e7tarNsO_0-3385ecef77_0_hue_adjust_blur.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/data_crop/train/e7tarNsO_0-3385ecef77_0_hue_adjust_crop.mp4,0
2,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/data_blur/train/EBwt3Thb_0-2c0bda23aa_0_hue_adjust_blur.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/data_crop/train/EBwt3Thb_0-2c0bda23aa_0_hue_adjust_crop.mp4,0
3,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/data_blur/train/EckGCByW_0-c8093da2a8_0_hue_adjust_blur.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/data_crop/train/EckGCByW_0-c8093da2a8_0_hue_adjust_crop.mp4,0
4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/data_blur/train/EDaOod1H_0-0261483c65_0_hue_adjust_blur.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/data_crop/train/EDaOod1H_0-0261483c65_0_hue_adjust_crop.mp4,0
5,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/data_blur/train/eF5S8iGLAm4_0-efb5a20c3e_0_hue_adjust_blur.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/data_crop/train/eF5S8iGLAm4_0-efb5a20c3e_0_hue_adjust_crop.mp4,0
6,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/data_blur/train/eF5S8iGLAm4_1-305f914d9c_0_hue_adjust_blur.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/data_crop/train/eF5S8iGLAm4_1-305f914d9c_0_hue_adjust_crop.mp4,0
7,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/data_blur/train/EGhykgb4_0-3c85502509_0_hue_adjust_blur.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/data_crop/train/EGhykgb4_0-3c85502509_0_hue_adjust_crop.mp4,0
8,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/data_blur/train/EizIwdII_0-1e0f0e705a_0_hue_adjust_blur.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/data_crop/train/EizIwdII_0-1e0f0e705a_0_hue_adjust_crop.mp4,0
9,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/data_blur/train/ELL0jBUP_0-6e1ec417e4_0_hue_adjust_blur.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/data_crop/train/ELL0jBUP_0-6e1ec417e4_0_hue_adjust_crop.mp4,0
