,0,1,2
0,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/data_blur/train/Robbery097_x264-c083f63c77_0_resized_blur.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/data_crop/train/Robbery097_x264-c083f63c77_0_resized_crop.mp4,0
1,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/data_blur/train/Robbery035_x264-a4f337e6cb_1_resized_blur.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/data_crop/train/Robbery035_x264-a4f337e6cb_1_resized_crop.mp4,1
2,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/data_blur/train/Fighting028_x264-6b5602eb75_1_resized_blur.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/data_crop/train/Fighting028_x264-6b5602eb75_1_resized_crop.mp4,1
3,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/data_blur/train/Abuse022_x264-424132258e_0_resized_blur.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/data_crop/train/Abuse022_x264-424132258e_0_resized_crop.mp4,0
4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/data_blur/train/Arrest044_x264-a974ec5423_1_resized_blur.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/data_crop/train/Arrest044_x264-a974ec5423_1_resized_crop.mp4,1
5,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/data_blur/train/Abuse017_x264-0bc2e00ddb_1_resized_blur.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/data_crop/train/Abuse017_x264-0bc2e00ddb_1_resized_crop.mp4,1
6,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/data_blur/train/Abuse017_x264-8f9aef9791_1_resized_blur.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/data_crop/train/Abuse017_x264-8f9aef9791_1_resized_crop.mp4,1
7,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/data_blur/train/Arrest046_x264-c349cb06be_0_resized_blur.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/data_crop/train/Arrest046_x264-c349cb06be_0_resized_crop.mp4,0
8,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/data_blur/train/Abuse049_x264-480b544596_0_resized_blur.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/data_crop/train/Abuse049_x264-480b544596_0_resized_crop.mp4,0
9,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/data_blur/train/Arrest049_x264-a17d90202f_1_resized_blur.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/data_crop/train/Arrest049_x264-a17d90202f_1_resized_crop.mp4,1
10,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/data_blur/train/Robbery080_x264-bb054fa286_0_resized_blur.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/data_crop/train/Robbery080_x264-bb054fa286_0_resized_crop.mp4,0
11,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/data_blur/train/Arrest026_x264-e88abf2f00_1_resized_blur.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/data_crop/train/Arrest026_x264-e88abf2f00_1_resized_crop.mp4,1
12,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/data_blur/train/Assault029_x264-ed139a795f_1_resized_blur.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/data_crop/train/Assault029_x264-ed139a795f_1_resized_crop.mp4,1
13,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/data_blur/train/Abuse046_x264-994dd18539_0_resized_blur.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/data_crop/train/Abuse046_x264-994dd18539_0_resized_crop.mp4,0
14,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/data_blur/train/Assault033_x264-f217a45d6c_1_resized_blur.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/data_crop/train/Assault033_x264-f217a45d6c_1_resized_crop.mp4,1
15,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/data_blur/train/Robbery076_x264-fb4dc2b088_0_resized_blur.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/data_crop/train/Robbery076_x264-fb4dc2b088_0_resized_crop.mp4,0
16,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/data_blur/train/Assault050_x264-22583c9af9_1_resized_blur.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/data_crop/train/Assault050_x264-22583c9af9_1_resized_crop.mp4,1
17,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/data_blur/train/Robbery020_x264-699582f833_0_resized_blur.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/data_crop/train/Robbery020_x264-699582f833_0_resized_crop.mp4,0
18,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/data_blur/train/Fighting014_x264-a734740b65_0_resized_blur.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/data_crop/train/Fighting014_x264-a734740b65_0_resized_crop.mp4,0
19,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/data_blur/train/Abuse043_x264-3bfef08aa0_1_resized_blur.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/data_crop/train/Abuse043_x264-3bfef08aa0_1_resized_crop.mp4,1
20,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/data_blur/train/Arrest021_x264-7e32dbd702_1_resized_blur.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/data_crop/train/Arrest021_x264-7e32dbd702_1_resized_crop.mp4,1
21,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/data_blur/train/Robbery003_x264-fbf8ee0619_0_resized_blur.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/data_crop/train/Robbery003_x264-fbf8ee0619_0_resized_crop.mp4,0
22,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/data_blur/train/Robbery100_x264-25e78c4c64_0_resized_blur.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/data_crop/train/Robbery100_x264-25e78c4c64_0_resized_crop.mp4,0
23,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/data_blur/train/Robbery062_x264-d242fa3001_1_resized_blur.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/data_crop/train/Robbery062_x264-d242fa3001_1_resized_crop.mp4,1
24,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/data_blur/train/Robbery033_x264-cd62692239_1_resized_blur.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/data_crop/train/Robbery033_x264-cd62692239_1_resized_crop.mp4,1
25,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/data_blur/train/Fighting007_x264-2c6dcbeb57_1_resized_blur.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/data_crop/train/Fighting007_x264-2c6dcbeb57_1_resized_crop.mp4,1
26,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/data_blur/train/Fighting004_x264-1608e4dfec_1_resized_blur.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/data_crop/train/Fighting004_x264-1608e4dfec_1_resized_crop.mp4,1
27,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/data_blur/train/Fighting008_x264-7c73b186d9_0_resized_blur.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/data_crop/train/Fighting008_x264-7c73b186d9_0_resized_crop.mp4,0
